open,high,low,close,volume,rsi,macd
-0.050369242974537,-0.05121107266435986,-0.05198706760893823,-0.053280892757484634,-0.12581654601530864,0.43901148730002826,-0.3494071045025239
-0.05302244715957203,-0.05265051903114187,-0.05602128694457956,-0.05705134840765479,0.12652634047720113,0.18607406243648333,-0.49772393604365617
-0.05675988938183803,-0.056076955017301054,-0.05956911104117193,-0.05921702567195348,0.21789219733168805,0.047967482874414234,-0.6454590564237931
-0.05896071817406886,-0.04885813148788928,-0.05873937798632371,-0.048416768682377063,0.3607299425559459,0.5624342744830179,-0.4579195345365974
-0.04828207068646839,-0.04925453287197231,-0.052215959486137734,-0.05203701370010982,-0.25206963291829393,0.3361266735851033,-0.4312334509880243
-0.05167798074028646,-0.052336332179930785,-0.05147206088523933,-0.05197090977010459,-0.5693537346529881,0.33916472207437837,-0.413177390586046
-0.05167910605220883,-0.05134948096885813,-0.054447655288832934,-0.056708170558265956,0.2475110386524531,0.04727036331132134,-0.5211776207367493
-0.05641638791752586,-0.05338519031141871,-0.054447655288832934,-0.0556291293859254,-0.2723973811093792,0.10471686875367002,-0.5552311594655331
-0.055338901751829324,-0.05301038062283737,-0.054447655288832934,-0.05299031675878083,-0.26692358332048843,0.24474494782376546,-0.5006961302760821
-0.052697794669960094,-0.0514878892733564,-0.05085405281680065,-0.051786100059409146,-0.5163411501751387,0.30816611842718866,-0.42837732453013067
-0.051494554896935496,-0.05093425605536332,-0.0529710165660496,-0.05293827749473416,-0.37605648861321167,0.22510622665835775,-0.4069050132741256
-0.05268513491083309,-0.0535584775086505,-0.05175817573173872,-0.05319931769492501,-0.7203286335743746,0.20549004313895763,-0.3951059432773155
-0.05293242220578013,-0.0531665051903114,-0.06446167491631141,-0.06542207499954994,0.44114159347682164,-0.5408299175597323,-0.6895367280283969
-0.0651319287565022,-0.06388927335640139,-0.06560613430230895,-0.06489774425261487,0.6207314428079108,-0.5051923692003605,-0.8387029960712631
-0.06462835167122888,-0.06625190311418686,-0.06675059368830649,-0.06728226771922874,-0.42334027732385293,-0.6273350437383582,-0.960144396450465
-0.06692314400897999,-0.06721107266435986,-0.06675059368830649,-0.06783894719786848,-0.7292465077667505,-0.6561040917354143,-1.0097307185609212
-0.06755106806167833,-0.0653287197231834,-0.06628422648851251,-0.06531321448503068,-0.729921847914034,-0.4602311642553425,-0.9319429737662085
-0.06504274778665212,-0.06643764705882352,-0.06503075734599867,-0.06608367688624049,-0.7810149606174887,-0.5060401800357329,-0.8590579320476989
-0.06582934082040863,-0.06483432525951556,-0.07126806099968526,-0.06332053261202222,0.048888089843313706,-0.2888824482842346,-0.7023393857697546
-0.06303884858084101,-0.0648401384083045,-0.0644613888014649,-0.06590674338848182,-0.7098605417115867,-0.4554603444588943,-0.6340470551641988
-0.06560230914006475,-0.06586657439446368,-0.06417556006981202,-0.06576215862242786,-0.8348854900598577,-0.4433654848479688,-0.5547095753571453
-0.0654073488495092,-0.061591695501730104,-0.0658636376641584,-0.06106934217869553,-0.3692890715850124,-0.0719887557771443,-0.35708892716091817
-0.061085025755576616,-0.06220373702422147,-0.0627449858373151,-0.06398157191207443,-0.8057556952711394,-0.27860331936626376,-0.28589256341071045
-0.06367549380093794,-0.06515460207612454,-0.06474778976281079,-0.06495118998325743,-0.8070817674309679,-0.3455085442726515,-0.2482111870447133
-0.06466070438899783,-0.06671252595155709,-0.06573345540900119,-0.0673129286910184,-0.7426733446603506,-0.5057698687338774,-0.2679032327301099
-0.06702301544209284,-0.06643598615916955,-0.06774283997596636,-0.0653129331917115,-0.6288468959883454,-0.331981623959586,-0.21234246527850587
-0.06499773530975617,-0.06576747404844292,-0.06374638780006295,-0.06405330170846311,-0.7903313794357217,-0.2244528731343948,-0.1306294918367995
-0.06370081331919189,-0.0650787543252595,-0.06373837658436095,-0.06539816506742037,-0.8718031118455366,-0.32909839924605044,-0.10192082678268023
-0.06504415442655509,-0.06557342560553633,-0.06429029212325828,-0.06545498631789295,-0.9206584605874562,-0.33366510912062536,-0.07534271752351424
-0.06516484413023235,-0.06706186851211074,-0.06557752281765901,-0.06627354987668102,-0.7516900915299997,-0.4024870115325988,-0.07044471900335966
-0.06598350855377727,-0.06809799307958479,-0.06875339761380218,-0.06865244747691145,-0.41286372208013133,-0.5958337429098909,-0.11841413314726626
-0.06837029514118441,-0.06992581314878892,-0.07702211667763441,-0.07791543647721748,0.5158440772260704,-1.1601416419143362,-0.3696422058725593
-0.07758041057005488,-0.07839446366782007,-0.08052845412148435,-0.07833484481610166,-0.13065934307237462,-1.1806583404351674,-0.5121092147213692
-0.07804347642612183,-0.07870754325259514,-0.07853738090469511,-0.0795576268745387,-0.7842106234511657,-1.2420349101795045,-0.5979402271183358
-0.07925093611885542,-0.08103861591695503,-0.08760836599811164,-0.08619277368714781,0.15838680252499446,-1.5280221352321046,-0.7783501287633097
-0.08595892048827283,-0.08731377162629755,-0.08746101685216447,-0.08722877698165517,-0.5781604735750283,-1.5666658912453413,-0.8661566080398891
-0.08694188045248792,-0.08836705882352942,-0.09135647048725358,-0.08900936369200854,0.0026167020746374176,-1.6327139056104785,-0.9080361175963615
-0.08877782685388107,-0.08658823529411765,-0.08986867328545678,-0.09020823581831601,-0.18939117249535473,-1.6766397109356732,-0.9022421579758041
-0.08992198775097973,-0.08847058823529412,-0.10022603072873451,-0.10079358471204564,1.0906060318189228,-1.9795431300672919,-1.1005776113205388
-0.10042424259474422,-0.0980224221453287,-0.10514434494005893,-0.10325208832160149,-0.03995909888048905,-2.033135560905381,-1.2098078025534231
-0.1028318474527158,-0.09940262975778547,-0.10221395668221223,-0.10199526977154483,-0.5155525560484197,-1.8853546874126121,-1.1613715005113423
-0.10197407843986755,-0.09980069204152248,-0.10463620497267602,-0.10020905719480801,-0.31934634780980314,-1.676227610311139,-1.0006968719685372
-0.09987846631238097,-0.10089965397923875,-0.10563360132757289,-0.10200820926422667,-0.00290973454566562,-1.7336821410765813,-0.8658635807630284
-0.10176842768604924,-0.10131487889273356,-0.10365940888672713,-0.10166812564134875,-0.314441613119495,-1.6915415394815099,-0.6985770307791034
-0.10138244569666653,-0.09314878892733564,-0.10049583702898345,-0.09640090823986892,0.5283171804824921,-1.0906204584390315,-0.3943542341506259
-0.0960346821134483,-0.09433910034602076,-0.09593430803124374,-0.09553790033665181,-0.5747380232967185,-1.0012574688448983,-0.12996769637911887
-0.09518366497213444,-0.09640968858131486,-0.11024005035621298,-0.10644111068104486,0.7944093705378891,-1.4611928398814753,-0.19965134198740278
-0.10613998317658677,-0.09965397923875433,-0.10852336127721668,-0.1004799426611698,0.019973128513653605,-0.940633383559989,-0.0509985825464951
-0.10025572713436506,-0.09289965397923876,-0.10200080112157021,-0.09380991547698342,0.27899460635265483,-0.46374515495651286,0.2446428328154525
-0.0934402754763586,-0.09104415224913492,-0.09433206489084718,-0.0919615370767098,-0.06805710152203662,-0.3447244230135406,0.49525667562176967
-0.09167466107011536,-0.09162629757785468,-0.09673542960144202,-0.0953429640664662,-0.3782619923268804,-0.5207214212046128,0.5720278645037976
-0.09506747651614682,-0.09420290657439447,-0.09733627077909073,-0.09665575998703797,-0.5561209995857261,-0.5873064267108333,0.5864809434323573
-0.09635652132325428,-0.09483764705882354,-0.09585190695545194,-0.09459894323725854,-0.733485630346528,-0.43880425422012986,0.6444298163012757
-0.09434783954177299,-0.09300650519031144,-0.09409716460187122,-0.09529542549552632,-0.5074898141586686,-0.4786162322642931,0.6559865165099216
-0.09507844830739019,-0.09561245674740484,-0.09586678492746988,-0.09588501629250902,-0.5591159921946044,-0.5138023225309182,0.6390600905262898
-0.09559806108755767,-0.096,-0.10308717919372837,-0.09996461330044826,-0.0054039673397216085,-0.7468858265119539,0.5160589031458129
-0.09968547531768962,-0.09896193771626298,-0.10168521644588138,-0.09859246448953136,-0.7070090253612418,-0.6288735711332218,0.46879367104445907
-0.09830556157284849,-0.09816249134948099,-0.10015278532803068,-0.10146250022503465,-0.8534724604253681,-0.7911432043308047,0.36386112865026515
-0.1012054903968694,-0.10031446366782008,-0.10079826042173329,-0.10074745260770158,-0.8597753984790674,-0.7253414661763384,0.31751748176332084
-0.10046109656020276,-0.09370435986159169,-0.10036193528082173,-0.09358600599492321,-0.3234769943055017,-0.1466594115561702,0.47153589854891925
-0.09332971357998295,-0.09204152249134948,-0.09295470801979916,-0.09379922633085494,-0.38586960621463706,-0.16146848620556717,0.5567593521864543
-0.09345321656346615,-0.09294200692041524,-0.09350233183599897,-0.09423298062901686,-0.5776958259429475,-0.19336067499917992,0.5875980607846145
-0.09391628241953316,-0.093840830449827,-0.09493261995364939,-0.09603944632473398,-0.7467176181861784,-0.3277009739336864,0.5469238425924329
-0.09577023381168466,-0.09370269896193772,-0.09568824926325425,-0.09346701892091382,-0.7095568644905071,-0.11321007089966771,0.5723138386057827
-0.09318032842228456,-0.08550892733564014,-0.0930731595662499,-0.08435677219291769,0.13937673929855252,0.485171700951032,0.8007064889993796
-0.08399890844743527,-0.08429065743944637,-0.08490114732053444,-0.08574326696311232,-0.18234731244283292,0.3712842270109391,0.8788885979725924
-0.08551301563902242,-0.08514878892733564,-0.08616606105690824,-0.08475902163933247,-0.3773662403227536,0.4297480309550927,0.9163798884930314
-0.0845061427964564,-0.08304221453287196,-0.08649251809676405,-0.08537561659495564,-0.328515525661789,0.37436130469723716,0.8841130031975186
-0.08509608757177378,-0.08013840830449827,-0.08540499556521987,-0.0789154342268709,-0.4725728117686443,0.7422546035716961,0.9855675190683588
-0.07864973822431405,-0.0795858823529412,-0.08117078195187548,-0.08247942058076943,-0.46515035740501176,0.4297175058238229,0.9114905992159981
-0.08218771890833491,-0.08269148788927334,-0.08265857915367228,-0.08191964687561884,-0.5436840696538693,0.4622342618868184,0.8327926716666004
-0.08159608616513389,-0.0834170242214533,-0.08706474778976281,-0.084730329720777,0.001208094525976772,0.22086450734623217,0.6687758034524526
-0.08444256267284088,-0.08506574394463667,-0.08649251809676405,-0.08372554998469761,-0.3363991914318194,0.28762239080810903,0.5542054227378275
-0.083437659126139,-0.08380788927335639,-0.08351692369317044,-0.0840192202099123,-0.6932149835118582,0.26086898149311244,0.44276554357540415
-0.08373417881769102,-0.0825735640138408,-0.08448971417126834,-0.08327632455398129,-0.5761556865981098,0.31546514913294094,0.36416800209329125
-0.08298837834112141,-0.08362269896193773,-0.0966490229177992,-0.0955781252812933,0.37612266752914836,-0.6005639474753601,-0.01820598149189097
-0.09532348497849248,-0.09672664359861592,-0.0999113043975852,-0.10075926692710677,-0.016396306448670718,-0.863468826683187,-0.3920246789644927
-0.10047347499134916,-0.09882435986159172,-0.10076964893708334,-0.09963353106378381,-0.3663146124154945,-0.7704328809271029,-0.5815619958579662
-0.09934760041298946,-0.10079474048442905,-0.10534290864352952,-0.10504111383153003,0.32777002837753516,-1.0232581285868523,-0.8084300129357377
-0.10475584951203659,-0.10150865051903114,-0.10715001001401962,-0.10167937737411559,-0.3446387963281118,-0.7485441882810183,-0.824678774589402
-0.10136950460955897,-0.10037785467128027,-0.10365940888672713,-0.1006585639188435,-0.5118352013655577,-0.6672986115510682,-0.7649737686004148
-0.10042199197089943,-0.10135474048442908,-0.10989671254041372,-0.10825601517633715,-0.022036442431398573,-1.0211717063749592,-0.8755153271673806
-0.10796439513077533,-0.10463667820069204,-0.10709278704471975,-0.10540510738653752,-0.4715301073931974,-0.7967305675875714,-0.8225170142115026
-0.10516208711602247,-0.1039446366782007,-0.10652027123687448,-0.10561045150953244,-0.4214692511283219,-0.8065026080902641,-0.7446762852278801
-0.10532103742506124,-0.10079750865051902,-0.10451775342622528,-0.10150019352980359,-0.2318654030800241,-0.4866338061143265,-0.5452363811866919
-0.10121477422022918,-0.09918339100346021,-0.10137049011473205,-0.10013395187858931,-0.4451136514702965,-0.38586898719422935,-0.347707501131463
-0.09974427286563493,-0.10006920415224914,-0.10053274584418184,-0.10185940509838516,-0.7783707379594497,-0.4893425127427774,-0.2385866102584843
-0.10157318606751309,-0.10153799307958476,-0.10252095791250605,-0.10087684753452032,-0.7208489775430912,-0.4106849425445097,-0.12202309827992758
-0.10046390984000877,-0.09946020761245675,-0.10054075705988384,-0.09887010099555331,-0.6196717352088128,-0.2506306641807055,0.019109569077656527
-0.0985840762736421,-0.10010159169550173,-0.10137049011473205,-0.10137895610924083,-0.6813784658718762,-0.42197441636494976,0.054785553087555006
-0.1011230612985537,-0.09356401384083045,-0.10042516666189806,-0.09348614686661746,0.05963163141732453,0.13992765223903736,0.28365224498708047
-0.09319495747727574,-0.09358283737024223,-0.09264370118165431,-0.09331005724881632,-0.7625820313483375,0.15095012540133876,0.42714183834761577
-0.09307398644561787,-0.09378159169550175,-0.09549683843094615,-0.09371118152195439,-0.5439352757349937,0.11910844405466658,0.49413510606792255
-0.09346362569874837,-0.0942721107266436,-0.09521558753683726,-0.09491371046141106,-0.7667713360396571,0.020703433699124883,0.4884243988672623
-0.09464182728149956,-0.09581065743944636,-0.09632685760064087,-0.09637502925450517,-0.7018788363388794,-0.09876812952614958,0.4298405943477854
-0.09608869708572343,-0.09772041522491348,-0.1062344425052216,-0.10444983527463225,0.19352867833074172,-0.646919574588527,0.17409855820467984
-0.10418419105545818,-0.10521937716262973,-0.10500414866527424,-0.1048610861072605,-0.6819834816047854,-0.6708334622718041,0.00029817301075155746
-0.10458902201954101,-0.10240553633217991,-0.10457268747675318,-0.10180173996795505,-0.6714773736056351,-0.4061604463401463,-0.025846041918200908
-0.10151551383149014,-0.10049190311418686,-0.1039632628537095,-0.10088978702720217,-0.6205873425715361,-0.32979343174605646,-0.011941333483457215
-0.10059669664685178,-0.10122463667820068,-0.10251437727103659,-0.10128022215421176,-0.8484227207929235,-0.35854957546058397,-0.006339767142910716
-0.10099336909949726,-0.10212539792387546,-0.10279791708391747,-0.10174407483752498,-0.8372255903898634,-0.39441413671362,-0.008055184815728077
-0.10145784159546724,-0.10134283737024222,-0.10189121913536095,-0.1013603907501755,-0.7677467120880945,-0.35592853714390404,0.0070509149200361125
-0.10114838081680765,-0.09666435986159169,-0.10405996967182628,-0.1027879543449691,0.20007057312219811,-0.4764704988652602,-0.013592631595642344
-0.10250269371541422,-0.10195487889273358,-0.10391176218133959,-0.10294660377698166,-0.6666670576246917,-0.4901345953594783,-0.023646503092559355
-0.10266108136849184,-0.10092733564013841,-0.10574890561071215,-0.10065518839901343,-0.5252735990324189,-0.23247362847682693,0.03507031497146268
-0.10036938363852728,-0.08916262975778547,-0.09914079711596234,-0.09688276369560914,1.1571563012459571,0.13484001639211618,0.17094451107746456
-0.09659593143474457,-0.09436678200692042,-0.09578753111498958,-0.09510808414495833,-0.5292753796810621,0.287900947358273,0.29749747767379975
-0.09482891038859835,-0.09346795847750868,-0.09490429458384596,-0.09371005634867768,-0.5950769499521463,0.404117768908403,0.4014455997482298
-0.09342339579752261,-0.09439612456747404,-0.09490086120568794,-0.09528895574918539,-0.44276018564810654,0.2214571063932176,0.4100962161007987
-0.09486914028982406,-0.09481467128027682,-0.09650653772424252,-0.09552692989720415,-0.4534868291679235,0.1936995007208526,0.3913205466434036
-0.09524049322421557,-0.09447750865051903,-0.09736488226374067,-0.09419781896412047,-0.4541619386876971,0.321115024298003,0.394820259681619
-0.0938732392385014,-0.0950566089965398,-0.09988269291293525,-0.09904309638684357,0.0754169182268552,-0.21406336994654795,0.25611812051242855
-0.09875709298171086,-0.09879695501730107,-0.09945352064318617,-0.09958739895943976,-0.646174746974984,-0.26696889053930967,0.14301815384625213
-0.09930146262417114,-0.09990366782006922,-0.10019741924408458,-0.10099442814193386,-0.6732813595170132,-0.4038252076939995,0.029908314020341956
-0.10070866518313046,-0.10007750865051901,-0.1016257045578095,-0.09937896060993394,-0.36532505325825465,-0.21608898288029274,-0.001415540259251118
-0.09901788401972672,-0.0991280276816609,-0.1000449200309004,-0.10005547104254053,-0.6522925917530361,-0.28723361976672934,-0.037392524658082085
-0.09977015503985011,-0.10001439446366783,-0.09972647420674662,-0.09946362989900445,-0.8894763558910131,-0.21432645490815963,-0.0424452225324226
-0.0991596733219489,-0.10064304498269895,-0.1008391748447827,-0.10198064251894791,-0.7979804984082698,-0.48388176263694965,-0.10583247078681952
-0.10173663762424145,-0.09980705882352943,-0.10137049011473205,-0.1002343735935334,-0.6031339032432163,-0.26142328274291865,-0.09512111524990598
-0.09995329955522046,-0.10128747404844292,-0.10008268719063831,-0.10051313527283201,-0.8127484177103377,-0.29268538542428857,-0.08916587682659569
-0.10026444830176363,-0.09760553633217993,-0.09899802580755915,-0.09792551802977659,-0.20736897900718249,0.02472291701608557,-0.014291133019166022
-0.09763937691478858,-0.09829757785467128,-0.11450287545420731,-0.11355951941599003,1.7098137512405027,-1.1675470635585945,-0.35779915963022996
-0.11323901343903764,-0.11235792387543253,-0.11318274155245917,-0.11251704637514176,-0.5477994226886899,-1.0573810369432814,-0.5258213501436925
-0.11223270325243277,-0.11352249134948098,-0.1165666218420074,-0.11620255144292221,-0.3291517975640875,-1.23718605549744,-0.6925947171977044
